date,symbol,decision
2022-10-31,BAJAJFINSV,REDUCE
2022-10-31,GRASIM,HOLD
2022-10-31,HDFCBANK,HOLD
2022-10-31,RELIANCE,REDUCE
2022-10-31,SHRIRAMFIN,EXIT
2022-10-31,TATACONSUM,REDUCE
2022-10-31,ULTRACEMCO,HOLD
2022-11-01,ADANIENT,HOLD
2022-11-01,ADANIPORTS,REDUCE
2022-11-01,BAJAJ-AUTO,REDUCE
2022-11-01,BAJAJFINSV,HOLD
2022-11-01,KOTAKBANK,REDUCE
2022-11-01,SBILIFE,HOLD
2022-11-02,ADANIPORTS,EXIT
2022-11-02,KOTAKBANK,HOLD
2022-11-03,BAJAJ-AUTO,HOLD
2022-11-03,TATACONSUM,EXIT
2022-11-04,ADANIPORTS,HOLD
2022-11-04,APOLLOHOSP,REDUCE
2022-11-04,KOTAKBANK,REDUCE
2022-11-04,ONGC,REDUCE
2022-11-04,SBILIFE,REDUCE
2022-11-04,SHRIRAMFIN,REDUCE
2022-11-04,TATACONSUM,REDUCE
2022-11-07,ADANIPORTS,REDUCE
2022-11-07,ONGC,EXIT
2022-11-07,SBILIFE,HOLD
2022-11-09,ADANIPORTS,HOLD
2022-11-09,POWERGRID,REDUCE
2022-11-09,SBILIFE,REDUCE
2022-11-10,APOLLOHOSP,EXIT
2022-11-10,BAJFINANCE,EXIT
2022-11-10,GRASIM,EXIT
2022-11-10,KOTAKBANK,HOLD
2022-11-10,ONGC,REDUCE
2022-11-10,POWERGRID,EXIT
2022-11-10,SHRIRAMFIN,EXIT
2022-11-11,APOLLOHOSP,REDUCE
2022-11-11,BAJFINANCE,REDUCE
2022-11-11,INFY,REDUCE
2022-11-11,KOTAKBANK,REDUCE
2022-11-11,ONGC,EXIT
2022-11-11,SHRIRAMFIN,REDUCE
2022-11-11,TCS,REDUCE
2022-11-11,TRENT,REDUCE
2022-11-14,APOLLOHOSP,HOLD
2022-11-14,BAJFINANCE,EXIT
2022-11-14,GRASIM,HOLD
2022-11-14,KOTAKBANK,HOLD
2022-11-14,M&M,REDUCE
2022-11-14,TITAN,REDUCE
2022-11-15,BAJAJFINSV,REDUCE
2022-11-15,EICHERMOT,REDUCE
2022-11-15,M&M,HOLD
2022-11-15,ONGC,REDUCE
2022-11-15,POWERGRID,HOLD
2022-11-16,SHRIRAMFIN,EXIT
2022-11-16,TRENT,EXIT
2022-11-17,EICHERMOT,EXIT
2022-11-17,GRASIM,EXIT
2022-11-17,M&M,REDUCE
2022-11-17,MAXHEALTH,REDUCE
2022-11-17,SHRIRAMFIN,REDUCE
2022-11-17,TATACONSUM,HOLD
2022-11-18,APOLLOHOSP,EXIT
2022-11-18,BAJAJ-AUTO,EXIT
2022-11-18,MARUTI,REDUCE
2022-11-18,MAXHEALTH,HOLD
2022-11-18,NTPC,REDUCE
2022-11-18,TATACONSUM,REDUCE
2022-11-21,ADANIPORTS,REDUCE
2022-11-21,APOLLOHOSP,HOLD
2022-11-21,BAJAJFINSV,EXIT
2022-11-21,BEL,REDUCE
2022-11-21,M&M,EXIT
2022-11-21,MARUTI,HOLD
2022-11-21,ULTRACEMCO,REDUCE
2022-11-22,ADANIPORTS,HOLD
2022-11-22,BEL,HOLD
2022-11-22,M&M,REDUCE
2022-11-22,TRENT,REDUCE
2022-11-23,MARUTI,REDUCE
2022-11-23,NTPC,HOLD
2022-11-23,SHRIRAMFIN,HOLD
2022-11-23,TRENT,HOLD
2022-11-23,ULTRACEMCO,HOLD
2022-11-24,GRASIM,HOLD
2022-11-24,SHRIRAMFIN,REDUCE
2022-11-24,TATACONSUM,HOLD
2022-11-24,ULTRACEMCO,REDUCE
2022-11-25,MARUTI,HOLD
2022-11-25,TRENT,REDUCE
2022-11-28,BAJAJFINSV,REDUCE
2022-11-28,HDFCLIFE,REDUCE
2022-11-28,MARUTI,REDUCE
2022-11-28,RELIANCE,HOLD
2022-11-28,SBILIFE,HOLD
2022-11-28,TRENT,HOLD
2022-11-29,BAJAJFINSV,EXIT
2022-11-29,HINDUNILVR,HOLD
2022-11-29,ULTRACEMCO,HOLD
2022-11-30,BAJAJ-AUTO,REDUCE
2022-11-30,BEL,REDUCE
2022-11-30,EICHERMOT,REDUCE
2022-11-30,ITC,REDUCE
2022-11-30,INDIGO,REDUCE
2022-11-30,M&M,HOLD
2022-11-30,SHRIRAMFIN,HOLD
2022-11-30,TITAN,HOLD
2022-12-01,EICHERMOT,EXIT
2022-12-01,HCLTECH,HOLD
2022-12-01,SHRIRAMFIN,REDUCE
2022-12-01,TATASTEEL,REDUCE
2022-12-01,TITAN,REDUCE
2022-12-02,BAJAJ-AUTO,EXIT
2022-12-02,BEL,HOLD
2022-12-02,CIPLA,REDUCE
2022-12-02,INDIGO,EXIT
2022-12-02,M&M,REDUCE
2022-12-05,APOLLOHOSP,REDUCE
2022-12-05,CIPLA,HOLD
2022-12-05,HINDALCO,REDUCE
2022-12-05,POWERGRID,REDUCE
2022-12-06,APOLLOHOSP,HOLD
2022-12-06,BAJAJ-AUTO,REDUCE
2022-12-06,DRREDDY,REDUCE
2022-12-06,POWERGRID,HOLD
2022-12-06,SHRIRAMFIN,HOLD
2022-12-07,ASIANPAINT,HOLD
2022-12-07,BAJAJ-AUTO,EXIT
2022-12-07,CIPLA,REDUCE
2022-12-07,HINDALCO,EXIT
2022-12-07,INDIGO,REDUCE
2022-12-08,BEL,REDUCE
2022-12-08,DRREDDY,EXIT
2022-12-08,HINDALCO,REDUCE
2022-12-08,M&M,HOLD
2022-12-09,BEL,HOLD
2022-12-09,DRREDDY,REDUCE
2022-12-09,HCLTECH,REDUCE
2022-12-09,HINDALCO,EXIT
2022-12-09,ITC,HOLD
2022-12-09,M&M,REDUCE
2022-12-12,ASIANPAINT,REDUCE
2022-12-12,BEL,REDUCE
2022-12-12,DRREDDY,HOLD
2022-12-12,INDIGO,HOLD
2022-12-12,KOTAKBANK,REDUCE
2022-12-12,NTPC,REDUCE
2022-12-12,SUNPHARMA,REDUCE
2022-12-13,APOLLOHOSP,REDUCE
2022-12-13,INDIGO,REDUCE
2022-12-13,M&M,HOLD
2022-12-13,MAXHEALTH,REDUCE
2022-12-13,TRENT,REDUCE
2022-12-14,ASIANPAINT,EXIT
2022-12-14,HCLTECH,HOLD
2022-12-14,HINDALCO,REDUCE
2022-12-14,NTPC,HOLD
2022-12-14,TRENT,HOLD
2022-12-15,HCLTECH,REDUCE
2022-12-15,HINDALCO,EXIT
2022-12-15,ICICIBANK,REDUCE
2022-12-15,ITC,REDUCE
2022-12-15,INDIGO,HOLD
2022-12-15,NESTLEIND,REDUCE
2022-12-15,TRENT,REDUCE
2022-12-16,BEL,EXIT
2022-12-16,DRREDDY,EXIT
2022-12-16,M&M,REDUCE
2022-12-16,MARUTI,EXIT
2022-12-16,NTPC,REDUCE
2022-12-16,POWERGRID,REDUCE
2022-12-16,SUNPHARMA,HOLD
2022-12-16,TITAN,EXIT
2022-12-19,APOLLOHOSP,HOLD
2022-12-19,COALINDIA,REDUCE
2022-12-19,DRREDDY,REDUCE
2022-12-19,M&M,HOLD
2022-12-19,MARUTI,REDUCE
2022-12-19,NTPC,HOLD
2022-12-19,NESTLEIND,HOLD
2022-12-19,POWERGRID,HOLD
2022-12-19,SUNPHARMA,REDUCE
2022-12-19,TCS,EXIT
2022-12-19,TITAN,REDUCE
2022-12-20,COALINDIA,HOLD
2022-12-20,DRREDDY,EXIT
2022-12-20,M&M,REDUCE
2022-12-20,MARUTI,EXIT
2022-12-20,MAXHEALTH,HOLD
2022-12-20,NTPC,REDUCE
2022-12-20,SBILIFE,REDUCE
2022-12-20,TCS,REDUCE
2022-12-21,ADANIPORTS,REDUCE
2022-12-21,BHARTIARTL,REDUCE
2022-12-21,CIPLA,HOLD
2022-12-21,COALINDIA,REDUCE
2022-12-21,DRREDDY,REDUCE
2022-12-21,GRASIM,REDUCE
2022-12-21,HDFCLIFE,HOLD
2022-12-21,SUNPHARMA,HOLD
2022-12-21,TITAN,EXIT
2022-12-21,TRENT,EXIT
2022-12-22,COALINDIA,HOLD
2022-12-22,DRREDDY,EXIT
2022-12-22,GRASIM,HOLD
2022-12-23,ADANIENT,REDUCE
2022-12-23,ADANIPORTS,EXIT
2022-12-23,BHARTIARTL,HOLD
2022-12-23,CIPLA,REDUCE
2022-12-23,COALINDIA,EXIT
2022-12-23,DRREDDY,REDUCE
2022-12-23,GRASIM,REDUCE
2022-12-23,NTPC,EXIT
2022-12-23,POWERGRID,EXIT
2022-12-23,RELIANCE,REDUCE
2022-12-27,ADANIENT,HOLD
2022-12-27,COALINDIA,REDUCE
2022-12-27,DRREDDY,EXIT
2022-12-27,HINDALCO,HOLD
2022-12-27,ICICIBANK,HOLD
2022-12-27,NTPC,REDUCE
2022-12-27,RELIANCE,HOLD
2022-12-27,SUNPHARMA,REDUCE
2022-12-27,TATACONSUM,REDUCE
2022-12-27,TITAN,REDUCE
2022-12-28,ASIANPAINT,REDUCE
2022-12-28,GRASIM,HOLD
2022-12-28,HINDALCO,REDUCE
2022-12-28,ICICIBANK,REDUCE
2022-12-28,INFY,EXIT
2022-12-28,POWERGRID,REDUCE
2022-12-28,SBILIFE,HOLD
2022-12-28,TATASTEEL,HOLD
2022-12-29,ADANIPORTS,REDUCE
2022-12-29,APOLLOHOSP,REDUCE
2022-12-29,ASIANPAINT,EXIT
2022-12-29,HINDALCO,HOLD
2022-12-29,HINDUNILVR,REDUCE
2022-12-29,POWERGRID,HOLD
2022-12-30,ADANIPORTS,EXIT
2022-12-30,APOLLOHOSP,EXIT
2022-12-30,GRASIM,REDUCE
2022-12-30,NESTLEIND,REDUCE
2022-12-30,ONGC,HOLD
2022-12-30,SBILIFE,REDUCE
2023-01-02,INFY,REDUCE
2023-01-02,POWERGRID,REDUCE
2023-01-02,TATACONSUM,EXIT
2023-01-03,APOLLOHOSP,REDUCE
2023-01-03,HCLTECH,EXIT
2023-01-03,INFY,EXIT
2023-01-03,RELIANCE,REDUCE
2023-01-03,SBILIFE,HOLD
2023-01-03,TATACONSUM,REDUCE
2023-01-04,APOLLOHOSP,EXIT
2023-01-04,BHARTIARTL,REDUCE
2023-01-04,GRASIM,EXIT
2023-01-04,HINDALCO,REDUCE
2023-01-04,POWERGRID,EXIT
2023-01-04,RELIANCE,EXIT
2023-01-04,SUNPHARMA,HOLD
2023-01-04,TATACONSUM,EXIT
2023-01-05,ADANIPORTS,REDUCE
2023-01-05,HINDUNILVR,HOLD
2023-01-05,NTPC,HOLD
2023-01-05,RELIANCE,REDUCE
2023-01-05,TCS,HOLD
2023-01-06,ADANIPORTS,EXIT
2023-01-06,COALINDIA,EXIT
2023-01-06,NTPC,REDUCE
2023-01-06,RELIANCE,HOLD
2023-01-06,SHRIRAMFIN,REDUCE
2023-01-06,TCS,REDUCE
2023-01-09,DRREDDY,REDUCE
2023-01-09,HCLTECH,REDUCE
2023-01-09,HINDALCO,HOLD
2023-01-09,M&M,HOLD
2023-01-09,NESTLEIND,HOLD
2023-01-09,SHRIRAMFIN,HOLD
2023-01-09,TCS,HOLD
2023-01-09,TATACONSUM,REDUCE
2023-01-09,TITAN,EXIT
2023-01-10,ADANIENT,REDUCE
2023-01-10,COALINDIA,REDUCE
2023-01-10,TCS,REDUCE
2023-01-10,TATACONSUM,HOLD
2023-01-10,ULTRACEMCO,REDUCE
2023-01-11,BHARTIARTL,EXIT
2023-01-11,CIPLA,EXIT
2023-01-11,COALINDIA,EXIT
2023-01-11,NESTLEIND,REDUCE
2023-01-11,RELIANCE,EXIT
2023-01-11,TCS,HOLD
2023-01-11,TATACONSUM,EXIT
2023-01-11,ULTRACEMCO,HOLD
2023-01-12,CIPLA,REDUCE
2023-01-12,HCLTECH,HOLD
2023-01-12,POWERGRID,REDUCE
2023-01-13,SHRIRAMFIN,REDUCE
2023-01-16,BEL,REDUCE
2023-01-16,INFY,REDUCE
2023-01-17,ADANIENT,EXIT
2023-01-17,NESTLEIND,HOLD
2023-01-17,POWERGRID,HOLD
2023-01-18,APOLLOHOSP,REDUCE
2023-01-18,BHARTIARTL,REDUCE
2023-01-18,COALINDIA,REDUCE
2023-01-18,NTPC,HOLD
2023-01-18,NESTLEIND,REDUCE
2023-01-18,SBIN,REDUCE
2023-01-19,APOLLOHOSP,EXIT
2023-01-19,KOTAKBANK,EXIT
2023-01-19,NTPC,REDUCE
2023-01-20,APOLLOHOSP,REDUCE
2023-01-20,BHARTIARTL,EXIT
2023-01-20,CIPLA,EXIT
2023-01-20,COALINDIA,HOLD
2023-01-20,MAXHEALTH,REDUCE
2023-01-23,APOLLOHOSP,EXIT
2023-01-23,BEL,EXIT
2023-01-23,BHARTIARTL,REDUCE
2023-01-23,CIPLA,REDUCE
2023-01-23,ITC,HOLD
2023-01-23,KOTAKBANK,REDUCE
2023-01-23,MAXHEALTH,HOLD
2023-01-23,SBIN,HOLD
2023-01-24,BAJAJ-AUTO,HOLD
2023-01-24,INFY,EXIT
2023-01-24,KOTAKBANK,EXIT
2023-01-24,MARUTI,HOLD
2023-01-24,MAXHEALTH,REDUCE
2023-01-25,CIPLA,EXIT
2023-01-25,ICICIBANK,EXIT
2023-01-25,INFY,REDUCE
2023-01-25,MAXHEALTH,HOLD
2023-01-25,SBIN,REDUCE
2023-01-25,ULTRACEMCO,EXIT
2023-01-27,COALINDIA,REDUCE
2023-01-27,DRREDDY,HOLD
2023-01-27,INFY,EXIT
2023-01-27,NTPC,HOLD
2023-01-27,NESTLEIND,HOLD
2023-01-27,SBIN,EXIT
2023-01-27,TATACONSUM,REDUCE
2023-01-27,ULTRACEMCO,REDUCE
2023-01-30,APOLLOHOSP,REDUCE
2023-01-30,COALINDIA,HOLD
2023-01-30,INFY,REDUCE
2023-01-30,POWERGRID,REDUCE
2023-01-30,TATACONSUM,EXIT
2023-01-30,ULTRACEMCO,HOLD
2023-01-31,EICHERMOT,REDUCE
2023-01-31,HINDALCO,REDUCE
2023-01-31,NESTLEIND,REDUCE
2023-01-31,ONGC,REDUCE
2023-01-31,POWERGRID,HOLD
2023-02-01,AXISBANK,REDUCE
2023-02-01,EICHERMOT,HOLD
2023-02-01,HDFCLIFE,REDUCE
2023-02-01,INFY,HOLD
2023-02-01,NESTLEIND,HOLD
2023-02-01,SBILIFE,EXIT
2023-02-01,TATACONSUM,REDUCE
2023-02-02,APOLLOHOSP,EXIT
2023-02-02,AXISBANK,HOLD
2023-02-02,COALINDIA,REDUCE
2023-02-02,EICHERMOT,EXIT
2023-02-02,HDFCLIFE,EXIT
2023-02-02,HINDALCO,EXIT
2023-02-02,ICICIBANK,REDUCE
2023-02-02,POWERGRID,REDUCE
2023-02-02,SHRIRAMFIN,EXIT
2023-02-02,TATACONSUM,EXIT
2023-02-03,EICHERMOT,HOLD
2023-02-03,KOTAKBANK,REDUCE
2023-02-03,POWERGRID,HOLD
2023-02-03,SHRIRAMFIN,REDUCE
2023-02-06,COALINDIA,HOLD
2023-02-06,EICHERMOT,REDUCE
2023-02-06,ICICIBANK,EXIT
2023-02-06,KOTAKBANK,EXIT
2023-02-07,EICHERMOT,HOLD
2023-02-07,INDIGO,REDUCE
2023-02-07,KOTAKBANK,REDUCE
2023-02-07,TATASTEEL,REDUCE
2023-02-08,EICHERMOT,EXIT
2023-02-08,GRASIM,REDUCE
2023-02-08,ICICIBANK,REDUCE
2023-02-08,INDIGO,HOLD
2023-02-08,KOTAKBANK,EXIT
2023-02-09,BAJFINANCE,REDUCE
2023-02-09,GRASIM,HOLD
2023-02-09,KOTAKBANK,REDUCE
2023-02-09,NESTLEIND,REDUCE
2023-02-09,ONGC,HOLD
2023-02-09,SHRIRAMFIN,HOLD
2023-02-09,TRENT,REDUCE
2023-02-10,GRASIM,EXIT
2023-02-10,ICICIBANK,EXIT
2023-02-10,NESTLEIND,HOLD
2023-02-10,SHRIRAMFIN,REDUCE
2023-02-13,AXISBANK,REDUCE
2023-02-13,EICHERMOT,HOLD
2023-02-13,TITAN,HOLD
2023-02-14,AXISBANK,HOLD
2023-02-14,EICHERMOT,REDUCE
2023-02-14,ICICIBANK,REDUCE
2023-02-14,INDIGO,REDUCE
2023-02-15,APOLLOHOSP,HOLD
2023-02-15,EICHERMOT,HOLD
2023-02-16,AXISBANK,REDUCE
2023-02-16,TECHM,REDUCE
2023-02-17,AXISBANK,EXIT
2023-02-17,ETERNAL,EXIT
2023-02-17,HINDUNILVR,REDUCE
2023-02-17,KOTAKBANK,EXIT
2023-02-17,SHRIRAMFIN,EXIT
2023-02-20,ICICIBANK,EXIT
2023-02-20,INDIGO,EXIT
2023-02-20,TITAN,REDUCE
2023-02-20,TRENT,EXIT
2023-02-21,NESTLEIND,REDUCE
2023-02-21,TITAN,EXIT
2023-02-22,BHARTIARTL,HOLD
2023-02-22,NESTLEIND,EXIT
2023-02-22,TITAN,REDUCE
2023-02-23,BHARTIARTL,EXIT
2023-02-23,TECHM,HOLD
2023-02-24,EICHERMOT,REDUCE
2023-02-24,HINDUNILVR,HOLD
2023-02-24,INDIGO,REDUCE
2023-02-24,JSWSTEEL,EXIT
2023-02-24,NESTLEIND,HOLD
2023-02-24,TECHM,REDUCE
2023-02-27,BAJAJ-AUTO,REDUCE
2023-02-27,BEL,REDUCE
2023-02-27,ICICIBANK,REDUCE
2023-02-27,INFY,REDUCE
2023-02-27,INDIGO,EXIT
2023-02-27,KOTAKBANK,REDUCE
2023-02-27,NESTLEIND,REDUCE
2023-02-28,APOLLOHOSP,REDUCE
2023-02-28,BAJFINANCE,EXIT
2023-02-28,HINDUNILVR,REDUCE
2023-02-28,INDIGO,REDUCE
2023-02-28,TCS,REDUCE
2023-03-01,BAJAJ-AUTO,HOLD
2023-03-01,EICHERMOT,EXIT
2023-03-01,INDIGO,EXIT
2023-03-01,NESTLEIND,HOLD
2023-03-01,TCS,HOLD
2023-03-01,TECHM,HOLD
2023-03-02,EICHERMOT,REDUCE
2023-03-02,MARUTI,REDUCE
2023-03-02,NESTLEIND,EXIT
2023-03-02,TECHM,REDUCE
2023-03-03,ICICIBANK,HOLD
2023-03-03,MARUTI,HOLD
2023-03-03,TRENT,REDUCE
2023-03-06,BHARTIARTL,REDUCE
2023-03-06,KOTAKBANK,EXIT
2023-03-06,MAXHEALTH,REDUCE
2023-03-06,SUNPHARMA,REDUCE
2023-03-08,APOLLOHOSP,EXIT
2023-03-08,ETERNAL,REDUCE
2023-03-08,INDIGO,REDUCE
2023-03-08,MAXHEALTH,HOLD
2023-03-08,SBIN,REDUCE
2023-03-08,TITAN,EXIT
2023-03-09,APOLLOHOSP,REDUCE
2023-03-09,AXISBANK,REDUCE
2023-03-09,BEL,EXIT
2023-03-09,ETERNAL,EXIT
2023-03-09,ICICIBANK,EXIT
2023-03-09,INDIGO,EXIT
2023-03-09,M&M,REDUCE
2023-03-09,MARUTI,REDUCE
2023-03-09,SHRIRAMFIN,REDUCE
2023-03-09,SBIN,EXIT
2023-03-10,APOLLOHOSP,EXIT
2023-03-10,AXISBANK,EXIT
2023-03-10,BEL,REDUCE
2023-03-10,BHARTIARTL,HOLD
2023-03-10,HINDUNILVR,HOLD
2023-03-10,MARUTI,HOLD
2023-03-10,SHRIRAMFIN,EXIT
2023-03-10,SUNPHARMA,HOLD
2023-03-13,APOLLOHOSP,REDUCE
2023-03-13,BHARTIARTL,EXIT
2023-03-13,EICHERMOT,EXIT
2023-03-13,MARUTI,REDUCE
2023-03-13,SHRIRAMFIN,REDUCE
2023-03-13,TCS,REDUCE
2023-03-13,TECHM,HOLD
2023-03-14,BHARTIARTL,HOLD
2023-03-14,EICHERMOT,REDUCE
2023-03-14,HINDUNILVR,REDUCE
2023-03-14,ICICIBANK,REDUCE
2023-03-14,M&M,EXIT
2023-03-14,NESTLEIND,REDUCE
2023-03-14,SHRIRAMFIN,EXIT
2023-03-14,TECHM,REDUCE
2023-03-15,ASIANPAINT,REDUCE
2023-03-15,BHARTIARTL,REDUCE
2023-03-15,ICICIBANK,EXIT
2023-03-15,NESTLEIND,EXIT
2023-03-15,TATASTEEL,EXIT
2023-03-15,TITAN,REDUCE
2023-03-16,BHARTIARTL,EXIT
2023-03-16,HINDUNILVR,HOLD
2023-03-16,M&M,REDUCE
2023-03-16,NESTLEIND,REDUCE
2023-03-16,SHRIRAMFIN,REDUCE
2023-03-17,EICHERMOT,EXIT
2023-03-17,ETERNAL,REDUCE
2023-03-17,GRASIM,REDUCE
2023-03-17,HINDUNILVR,REDUCE
2023-03-17,NESTLEIND,HOLD
2023-03-17,TECHM,HOLD
2023-03-20,BHARTIARTL,REDUCE
2023-03-20,HINDUNILVR,HOLD
2023-03-20,ICICIBANK,REDUCE
2023-03-20,KOTAKBANK,REDUCE
2023-03-20,SHRIRAMFIN,EXIT
2023-03-20,TECHM,REDUCE
2023-03-21,INFY,EXIT
2023-03-21,M&M,EXIT
2023-03-21,SHRIRAMFIN,REDUCE
2023-03-21,TITAN,HOLD
2023-03-22,BAJFINANCE,REDUCE
2023-03-22,BEL,EXIT
2023-03-22,BHARTIARTL,EXIT
2023-03-22,ICICIBANK,HOLD
2023-03-23,BHARTIARTL,REDUCE
2023-03-23,KOTAKBANK,EXIT
2023-03-24,BAJFINANCE,EXIT
2023-03-24,COALINDIA,REDUCE
2023-03-24,ETERNAL,EXIT
2023-03-24,ICICIBANK,REDUCE
2023-03-24,KOTAKBANK,REDUCE
2023-03-24,SHRIRAMFIN,EXIT
2023-03-27,BEL,REDUCE
2023-03-28,BEL,EXIT
2023-03-28,ETERNAL,REDUCE
2023-03-28,SHRIRAMFIN,REDUCE
2023-03-28,TECHM,EXIT
2023-03-29,APOLLOHOSP,HOLD
2023-03-29,COALINDIA,HOLD
2023-03-29,TECHM,REDUCE
2023-03-31,APOLLOHOSP,REDUCE
2023-03-31,ASIANPAINT,EXIT
2023-03-31,BEL,REDUCE
2023-03-31,ICICIBANK,HOLD
2023-03-31,TECHM,HOLD
2023-04-03,AXISBANK,REDUCE
2023-04-03,EICHERMOT,REDUCE
2023-04-03,TCS,EXIT
2023-04-03,TATACONSUM,REDUCE
2023-04-05,ASIANPAINT,REDUCE
2023-04-05,EICHERMOT,EXIT
2023-04-05,GRASIM,HOLD
2023-04-05,INDIGO,REDUCE
2023-04-05,MAXHEALTH,EXIT
2023-04-05,TCS,REDUCE
2023-04-06,AXISBANK,EXIT
2023-04-06,BAJFINANCE,REDUCE
2023-04-06,INDIGO,EXIT
2023-04-06,MAXHEALTH,HOLD
2023-04-06,TCS,EXIT
2023-04-10,BHARTIARTL,HOLD
2023-04-11,HCLTECH,REDUCE
2023-04-11,JSWSTEEL,HOLD
2023-04-11,KOTAKBANK,HOLD
2023-04-11,MARUTI,HOLD
2023-04-11,RELIANCE,REDUCE
2023-04-12,BEL,HOLD
2023-04-12,HINDUNILVR,REDUCE
2023-04-12,MARUTI,REDUCE
2023-04-12,TATACONSUM,EXIT
2023-04-13,APOLLOHOSP,HOLD
2023-04-13,AXISBANK,REDUCE
2023-04-13,EICHERMOT,REDUCE
2023-04-17,BAJFINANCE,EXIT
2023-04-17,BHARTIARTL,EXIT
2023-04-17,INDIGO,HOLD
2023-04-17,RELIANCE,EXIT
2023-04-17,SBIN,REDUCE
2023-04-17,TECHM,EXIT
2023-04-18,APOLLOHOSP,REDUCE
2023-04-18,BAJFINANCE,REDUCE
2023-04-18,SHRIRAMFIN,HOLD
2023-04-18,SBIN,EXIT
2023-04-19,AXISBANK,HOLD
2023-04-19,EICHERMOT,EXIT
2023-04-19,HDFCLIFE,REDUCE
2023-04-19,RELIANCE,REDUCE
2023-04-19,SBILIFE,REDUCE
2023-04-19,SBIN,REDUCE
2023-04-19,TATASTEEL,REDUCE
2023-04-20,BHARTIARTL,REDUCE
2023-04-20,EICHERMOT,REDUCE
2023-04-20,TECHM,REDUCE
2023-04-21,AXISBANK,REDUCE
2023-04-21,BAJFINANCE,EXIT
2023-04-21,BHARTIARTL,EXIT
2023-04-21,EICHERMOT,EXIT
2023-04-21,MARUTI,EXIT
2023-04-21,SBILIFE,EXIT
2023-04-21,TATASTEEL,EXIT
2023-04-21,TECHM,EXIT
2023-04-24,APOLLOHOSP,HOLD
2023-04-24,AXISBANK,HOLD
2023-04-24,INDIGO,REDUCE
2023-04-24,SUNPHARMA,REDUCE
2023-04-24,TATACONSUM,REDUCE
2023-04-24,TECHM,REDUCE
2023-04-25,BHARTIARTL,REDUCE
2023-04-25,MAXHEALTH,REDUCE
2023-04-25,TECHM,EXIT
2023-04-26,BHARTIARTL,HOLD
2023-04-26,EICHERMOT,REDUCE
2023-04-26,MAXHEALTH,HOLD
2023-04-26,SBIN,HOLD
2023-04-27,HDFCLIFE,EXIT
2023-04-27,TATASTEEL,REDUCE
2023-04-28,AXISBANK,REDUCE
2023-04-28,HDFCLIFE,REDUCE
2023-04-28,MARUTI,REDUCE
2023-04-28,SUNPHARMA,HOLD
2023-04-28,TCS,REDUCE
2023-05-02,AXISBANK,HOLD
2023-05-02,HINDALCO,REDUCE
2023-05-02,SHRIRAMFIN,REDUCE
2023-05-02,SUNPHARMA,REDUCE
2023-05-02,TATACONSUM,HOLD
2023-05-02,TATASTEEL,EXIT
2023-05-02,TECHM,REDUCE
2023-05-02,TRENT,HOLD
2023-05-03,AXISBANK,REDUCE
2023-05-03,BHARTIARTL,REDUCE
2023-05-03,HINDALCO,EXIT
2023-05-03,INDIGO,HOLD
2023-05-03,RELIANCE,EXIT
2023-05-03,TCS,EXIT
2023-05-03,TRENT,REDUCE
2023-05-04,APOLLOHOSP,REDUCE
2023-05-04,EICHERMOT,EXIT
2023-05-04,HCLTECH,HOLD
2023-05-04,HINDALCO,REDUCE
2023-05-04,TCS,REDUCE
2023-05-04,TECHM,EXIT
2023-05-04,TRENT,HOLD
2023-05-05,EICHERMOT,REDUCE
2023-05-05,HCLTECH,REDUCE
2023-05-05,HDFCBANK,REDUCE
2023-05-05,HINDALCO,EXIT
2023-05-05,MARUTI,HOLD
2023-05-08,AXISBANK,HOLD
2023-05-08,BAJFINANCE,REDUCE
2023-05-08,HCLTECH,HOLD
2023-05-08,HDFCBANK,HOLD
2023-05-08,HINDALCO,REDUCE
2023-05-08,SBILIFE,REDUCE
2023-05-08,SHRIRAMFIN,HOLD
2023-05-08,TCS,HOLD
2023-05-09,BAJFINANCE,EXIT
2023-05-09,EICHERMOT,EXIT
2023-05-09,HDFCLIFE,HOLD
2023-05-09,HINDALCO,EXIT
2023-05-09,SBILIFE,EXIT
2023-05-10,BAJFINANCE,REDUCE
2023-05-10,EICHERMOT,REDUCE
2023-05-11,DRREDDY,REDUCE
2023-05-11,EICHERMOT,EXIT
2023-05-11,M&M,REDUCE
2023-05-12,BAJAJFINSV,REDUCE
2023-05-12,DRREDDY,EXIT
2023-05-12,EICHERMOT,HOLD
2023-05-12,LT,REDUCE
2023-05-15,BAJAJFINSV,EXIT
2023-05-15,DRREDDY,REDUCE
2023-05-15,HINDUNILVR,HOLD
2023-05-15,LT,HOLD
2023-05-16,LT,REDUCE
2023-05-16,MARUTI,REDUCE
2023-05-17,BHARTIARTL,HOLD
2023-05-17,JSWSTEEL,EXIT
2023-05-17,SUNPHARMA,EXIT
2023-05-17,TCS,REDUCE
2023-05-17,TECHM,REDUCE
2023-05-18,BAJAJFINSV,REDUCE
2023-05-18,DRREDDY,EXIT
2023-05-18,ETERNAL,HOLD
2023-05-18,M&M,EXIT
2023-05-18,TCS,EXIT
2023-05-19,BAJAJFINSV,EXIT
2023-05-19,M&M,REDUCE
2023-05-19,MARUTI,HOLD
2023-05-19,NTPC,REDUCE
2023-05-19,TCS,REDUCE
2023-05-19,TECHM,HOLD
2023-05-22,ADANIPORTS,REDUCE
2023-05-22,BHARTIARTL,REDUCE
2023-05-22,CIPLA,REDUCE
