date,symbol,decision
2022-02-24,BDL,EXIT
2022-02-24,BEL,EXIT
2022-02-24,CCL,EXIT
2022-02-24,EIHOTEL,EXIT
2022-02-24,IOC,EXIT
2022-02-24,JSL,EXIT
2022-02-24,KAJARIACER,EXIT
2022-02-24,KEC,EXIT
2022-02-24,LEMONTREE,EXIT
2022-02-24,OBEROIRLTY,EXIT
2022-02-24,PIDILITIND,EXIT
2022-02-24,REDINGTON,EXIT
2022-02-24,TVSMOTOR,EXIT
2022-02-24,TATAELXSI,EXIT
2022-02-24,TATAPOWER,EXIT
2022-02-24,UBL,EXIT
2022-02-24,ZFCVINDIA,EXIT
2022-02-25,BALRAMCHIN,EXIT
2022-02-25,GRASIM,EXIT
2022-02-28,ADANIENT,EXIT
2022-02-28,BDL,HOLD
2022-02-28,BEL,REDUCE
2022-02-28,BIOCON,EXIT
2022-02-28,EICHERMOT,EXIT
2022-02-28,LEMONTREE,HOLD
2022-03-02,AMBER,HOLD
2022-03-02,BEL,HOLD
2022-03-02,DEEPAKFERT,HOLD
2022-03-02,HDFCBANK,EXIT
2022-03-02,JSWENERGY,HOLD
2022-03-02,JINDALSTEL,HOLD
2022-03-02,LEMONTREE,EXIT
2022-03-02,NAVA,HOLD
2022-03-02,SARDAEN,HOLD
2022-03-03,APOLLOHOSP,REDUCE
2022-03-03,BALRAMCHIN,HOLD
2022-03-03,CIPLA,REDUCE
2022-03-03,ELGIEQUIP,EXIT
2022-03-03,HSCL,HOLD
2022-03-03,HINDZINC,HOLD
2022-03-03,JSWENERGY,EXIT
2022-03-03,MPHASIS,HOLD
2022-03-03,NHPC,HOLD
2022-03-03,TCS,EXIT
2022-03-03,TATASTEEL,REDUCE
2022-03-04,ANURAS,EXIT
2022-03-04,BSE,HOLD
2022-03-04,HSCL,EXIT
2022-03-04,LEMONTREE,HOLD
2022-03-04,NHPC,EXIT
2022-03-04,NAVA,EXIT
2022-03-04,SRF,EXIT
2022-03-04,TATAELXSI,HOLD
2022-03-07,AAVAS,EXIT
2022-03-07,APOLLOHOSP,EXIT
2022-03-07,BANKBARODA,EXIT
2022-03-07,BRIGADE,EXIT
2022-03-07,FEDERALBNK,EXIT
2022-03-07,INDHOTEL,EXIT
2022-03-07,LODHA,EXIT
2022-03-07,MINDACORP,EXIT
2022-03-07,VOLTAS,EXIT
2022-03-08,AXISBANK,EXIT
2022-03-08,DATAPATTNS,REDUCE
2022-03-08,DEEPAKFERT,EXIT
2022-03-08,ICICIBANK,EXIT
2022-03-09,IOC,HOLD
2022-03-09,INFY,HOLD
2022-03-09,INDIGO,EXIT
2022-03-09,M&M,EXIT
2022-03-10,ADANIENT,REDUCE
2022-03-10,MAPMYINDIA,REDUCE
2022-03-10,HSCL,HOLD
2022-03-10,HINDZINC,EXIT
2022-03-10,INDHOTEL,HOLD
2022-03-10,KOTAKBANK,EXIT
2022-03-10,NMDC,HOLD
2022-03-10,SPLPETRO,HOLD
2022-03-11,ADANIENT,HOLD
2022-03-11,BANKBARODA,HOLD
2022-03-11,CHAMBLFERT,HOLD
2022-03-11,CIPLA,HOLD
2022-03-11,GRSE,HOLD
2022-03-11,NAVA,HOLD
2022-03-11,RELIANCE,REDUCE
2022-03-11,USHAMART,HOLD
2022-03-14,APOLLOHOSP,REDUCE
2022-03-14,ATUL,HOLD
2022-03-14,BLUESTARCO,REDUCE
2022-03-14,CDSL,HOLD
2022-03-14,CREDITACC,HOLD
2022-03-14,DEEPAKFERT,HOLD
2022-03-14,ESCORTS,REDUCE
2022-03-14,GAIL,HOLD
2022-03-14,GRSE,EXIT
2022-03-14,LT,EXIT
2022-03-14,RELIANCE,HOLD
2022-03-15,DEEPAKFERT,EXIT
2022-03-15,FLUOROCHEM,HOLD
2022-03-15,NMDC,EXIT
2022-03-15,SJVN,REDUCE
2022-03-16,ANANDRATHI,REDUCE
2022-03-16,CHAMBLFERT,EXIT
2022-03-16,MINDACORP,HOLD
2022-03-16,MPHASIS,REDUCE
2022-03-16,OBEROIRLTY,HOLD
2022-03-16,POONAWALLA,EXIT
2022-03-16,THERMAX,HOLD
2022-03-17,ANGELONE,HOLD
2022-03-17,BATAINDIA,HOLD
2022-03-17,DCMSHRIRAM,HOLD
2022-03-17,FEDERALBNK,HOLD
2022-03-17,FACT,HOLD
2022-03-17,GRSE,HOLD
2022-03-17,INTELLECT,HOLD
2022-03-17,JSWSTEEL,REDUCE
2022-03-17,MARUTI,EXIT
2022-03-17,PHOENIXLTD,HOLD
2022-03-17,SRF,HOLD
2022-03-17,SCHAEFFLER,REDUCE
2022-03-17,TATACONSUM,REDUCE
2022-03-17,TATASTEEL,REDUCE
2022-03-17,VOLTAS,HOLD
2022-03-21,ATGL,HOLD
2022-03-21,BRIGADE,HOLD
2022-03-21,CHAMBLFERT,HOLD
2022-03-21,EIHOTEL,HOLD
2022-03-21,ESCORTS,HOLD
2022-03-21,GPIL,HOLD
2022-03-21,KEI,HOLD
2022-03-21,NMDC,HOLD
2022-03-21,NAVINFLUOR,HOLD
2022-03-21,POLYCAB,HOLD
2022-03-21,PRESTIGE,HOLD
2022-03-21,SCHAEFFLER,HOLD
2022-03-21,SOLARINDS,HOLD
2022-03-22,360ONE,HOLD
2022-03-22,APLAPOLLO,HOLD
2022-03-22,ABFRL,HOLD
2022-03-22,CDSL,REDUCE
2022-03-22,DEEPAKFERT,HOLD
2022-03-22,MPHASIS,HOLD
2022-03-22,PERSISTENT,HOLD
2022-03-22,SBIN,EXIT
2022-03-23,APLAPOLLO,EXIT
2022-03-23,POONAWALLA,HOLD
2022-03-23,TATACHEM,HOLD
2022-03-23,TRITURBINE,HOLD
2022-03-24,CDSL,HOLD
2022-03-24,DEEPAKFERT,EXIT
2022-03-24,JSWSTEEL,REDUCE
2022-03-24,RVNL,HOLD
2022-03-24,SJVN,EXIT
2022-03-24,SAPPHIRE,REDUCE
2022-03-24,TCS,REDUCE
2022-03-24,TATACONSUM,EXIT
2022-03-24,TATAPOWER,HOLD
2022-03-25,ADANIPORTS,REDUCE
2022-03-25,ADANIPOWER,HOLD
2022-03-25,FORTIS,HOLD
2022-03-25,GRSE,REDUCE
2022-03-25,PAGEIND,REDUCE
2022-03-25,POONAWALLA,REDUCE
2022-03-25,RVNL,EXIT
2022-03-25,TATASTEEL,REDUCE
2022-03-28,BAJAJ-AUTO,REDUCE
2022-03-28,ESCORTS,REDUCE
2022-03-28,GRSE,EXIT
2022-03-29,BLUESTARCO,HOLD
2022-03-29,CDSL,REDUCE
2022-03-29,GPIL,EXIT
2022-03-29,POLYCAB,REDUCE
2022-03-29,VTL,REDUCE
2022-03-30,AXISBANK,REDUCE
2022-03-30,CANFINHOME,HOLD
2022-03-30,JPPOWER,EXIT
2022-03-30,VTL,EXIT
2022-03-31,AXISBANK,HOLD
2022-03-31,CRISIL,HOLD
2022-03-31,GPIL,HOLD
2022-03-31,GRAVITA,EXIT
2022-03-31,JSL,HOLD
2022-03-31,PAGEIND,HOLD
2022-03-31,POONAWALLA,HOLD
2022-03-31,TATACONSUM,REDUCE
2022-04-01,AUBANK,HOLD
2022-04-01,APOLLOHOSP,EXIT
2022-04-01,BEML,HOLD
2022-04-01,BAJAJHLDNG,HOLD
2022-04-01,BANDHANBNK,HOLD
2022-04-01,DEEPAKFERT,HOLD
2022-04-01,SBIN,REDUCE
2022-04-04,CANBK,HOLD
2022-04-04,FORTIS,REDUCE
2022-04-04,GRSE,HOLD
2022-04-04,HCLTECH,REDUCE
2022-04-04,HDFCBANK,REDUCE
2022-04-04,HINDZINC,HOLD
2022-04-04,IRB,HOLD
2022-04-04,SUZLON,EXIT
2022-04-04,WELCORP,HOLD
2022-04-05,APLAPOLLO,HOLD
2022-04-05,ESCORTS,HOLD
2022-04-05,HCLTECH,HOLD
2022-04-05,INDIANB,HOLD
2022-04-05,LTTS,HOLD
2022-04-05,TEJASNET,HOLD
2022-04-06,ADANIPORTS,HOLD
2022-04-06,BLS,HOLD
2022-04-06,BAJAJFINSV,REDUCE
2022-04-06,NHPC,HOLD
2022-04-06,NLCINDIA,HOLD
2022-04-06,POLYCAB,HOLD
2022-04-06,SBIN,HOLD
2022-04-06,TVSMOTOR,HOLD
2022-04-07,BAJFINANCE,REDUCE
2022-04-07,CHENNPETRO,HOLD
2022-04-07,ESCORTS,REDUCE
2022-04-07,HDFCBANK,EXIT
2022-04-07,IRB,EXIT
2022-04-07,KARURVYSYA,HOLD
2022-04-07,LTTS,EXIT
2022-04-07,PGEL,HOLD
2022-04-07,TITAN,REDUCE
2022-04-07,YESBANK,HOLD
2022-04-08,ESCORTS,EXIT
2022-04-08,IIFL,HOLD
2022-04-08,JWL,HOLD
2022-04-08,KPRMILL,HOLD
2022-04-08,MAZDOCK,HOLD
2022-04-08,SUMICHEM,HOLD
2022-04-08,SUZLON,HOLD
2022-04-08,TITAN,HOLD
2022-04-11,EIDPARRY,HOLD
2022-04-11,GRASIM,REDUCE
2022-04-11,GESHIP,HOLD
2022-04-11,HCLTECH,EXIT
2022-04-11,IRB,HOLD
2022-04-11,INDIACEM,HOLD
2022-04-11,JSWENERGY,HOLD
2022-04-12,GRASIM,HOLD
2022-04-12,IRB,EXIT
2022-04-12,KARURVYSYA,EXIT
2022-04-12,MPHASIS,REDUCE
2022-04-12,OIL,REDUCE
2022-04-12,SAREGAMA,HOLD
2022-04-13,BAJAJFINSV,EXIT
2022-04-13,BRIGADE,REDUCE
2022-04-13,INFY,REDUCE
2022-04-13,JSWENERGY,EXIT
2022-04-13,NAVINFLUOR,REDUCE
2022-04-13,PERSISTENT,REDUCE
2022-04-13,TIINDIA,HOLD
2022-04-18,BAJAJHLDNG,EXIT
2022-04-18,FEDERALBNK,REDUCE
2022-04-18,INFY,EXIT
2022-04-18,KIMS,HOLD
2022-04-18,M&M,REDUCE
2022-04-18,MPHASIS,EXIT
2022-04-18,OIL,HOLD
2022-04-18,REDINGTON,HOLD
2022-04-18,SHYAMMETL,EXIT
2022-04-18,TCS,EXIT
2022-04-18,TEJASNET,EXIT
2022-04-18,TIINDIA,EXIT
2022-04-19,BSE,EXIT
2022-04-19,CDSL,EXIT
2022-04-19,INDIACEM,EXIT
2022-04-19,PERSISTENT,EXIT
2022-04-19,SCHNEIDER,HOLD
2022-04-19,SUZLON,EXIT
2022-04-19,TATAINVEST,HOLD
2022-04-20,BAJFINANCE,EXIT
2022-04-20,FACT,REDUCE
2022-04-20,FLUOROCHEM,REDUCE
2022-04-20,JSWSTEEL,HOLD
2022-04-20,MAXHEALTH,REDUCE
2022-04-20,RVNL,HOLD
2022-04-20,TATASTEEL,HOLD
2022-04-21,APOLLOHOSP,REDUCE
2022-04-21,BLUEDART,HOLD
2022-04-21,COROMANDEL,HOLD
2022-04-21,EICHERMOT,REDUCE
2022-04-21,MAXHEALTH,HOLD
2022-04-21,SAREGAMA,EXIT
2022-04-22,ABFRL,REDUCE
2022-04-22,APOLLOHOSP,EXIT
2022-04-22,BAJFINANCE,REDUCE
2022-04-22,FACT,HOLD
2022-04-22,HINDALCO,EXIT
2022-04-22,POWERINDIA,EXIT
2022-04-22,HOMEFIRST,HOLD
2022-04-22,INTELLECT,EXIT
2022-04-22,JSWENERGY,HOLD
2022-04-22,NATIONALUM,REDUCE
2022-04-22,SIEMENS,REDUCE
2022-04-22,SONACOMS,HOLD
2022-04-22,TATASTEEL,EXIT
2022-04-22,TEJASNET,HOLD
2022-04-25,BEML,EXIT
2022-04-25,BAJFINANCE,EXIT
2022-04-25,CANBK,EXIT
2022-04-25,EICHERMOT,EXIT
2022-04-25,GRASIM,REDUCE
2022-04-25,HOMEFIRST,EXIT
2022-04-25,INDIANB,EXIT
2022-04-25,JSWENERGY,EXIT
2022-04-25,JSL,REDUCE
2022-04-25,MRPL,HOLD
2022-04-25,SRF,REDUCE
2022-04-25,TATACHEM,EXIT
2022-04-26,ATUL,EXIT
2022-04-26,BAJFINANCE,REDUCE
2022-04-26,BAJAJHLDNG,HOLD
2022-04-26,EICHERMOT,REDUCE
2022-04-26,FLUOROCHEM,HOLD
2022-04-26,NATIONALUM,EXIT
2022-04-26,NAVINFLUOR,HOLD
2022-04-26,SBIN,REDUCE
2022-04-26,TITAGARH,HOLD
2022-04-26,TIINDIA,HOLD
2022-04-26,UPL,HOLD
2022-04-27,BAJFINANCE,EXIT
2022-04-27,HINDZINC,REDUCE
2022-04-27,INDIANB,HOLD
2022-04-27,JSWENERGY,HOLD
2022-04-27,RVNL,EXIT
2022-04-27,TATACHEM,HOLD
2022-04-28,ASIANPAINT,REDUCE
2022-04-28,JSWENERGY,EXIT
2022-04-28,ONGC,REDUCE
2022-04-28,PIDILITIND,HOLD
2022-04-28,REDINGTON,EXIT
2022-04-28,SRF,HOLD
2022-04-28,TEJASNET,EXIT
2022-04-29,ABFRL,HOLD
2022-04-29,BSE,HOLD
2022-04-29,BAJAJHLDNG,EXIT
2022-04-29,CANFINHOME,EXIT
2022-04-29,FACT,EXIT
2022-04-29,FORTIS,EXIT
2022-04-29,HSCL,EXIT
2022-04-29,JSL,EXIT
2022-04-29,KPRMILL,EXIT
2022-04-29,PERSISTENT,HOLD
2022-04-29,TATACHEM,EXIT
2022-04-29,TATAPOWER,EXIT
2022-04-29,TITAN,REDUCE
2022-05-02,AXISBANK,EXIT
2022-05-02,BDL,EXIT
2022-05-02,FLUOROCHEM,REDUCE
2022-05-02,HINDZINC,HOLD
2022-05-02,INDIANB,EXIT
2022-05-02,PERSISTENT,EXIT
2022-05-02,SIEMENS,EXIT
2022-05-02,SONACOMS,REDUCE
2022-05-02,TATAELXSI,EXIT
2022-05-02,TATASTEEL,REDUCE
2022-05-04,ASIANPAINT,EXIT
2022-05-04,BSE,EXIT
2022-05-04,BAJAJ-AUTO,EXIT
2022-05-04,BALRAMCHIN,EXIT
2022-05-04,BRIGADE,EXIT
2022-05-04,EICHERMOT,EXIT
2022-05-04,GPIL,EXIT
2022-05-04,GRASIM,EXIT
2022-05-04,GMDCLTD,REDUCE
2022-05-04,HINDZINC,EXIT
2022-05-04,MAXHEALTH,EXIT
2022-05-04,NAVINFLUOR,EXIT
2022-05-04,ONGC,EXIT
2022-05-04,OLECTRA,EXIT
2022-05-04,PIDILITIND,EXIT
2022-05-04,POONAWALLA,EXIT
2022-05-04,SONACOMS,EXIT
2022-05-04,TVSMOTOR,EXIT
2022-05-04,TATACHEM,HOLD
2022-05-04,TATASTEEL,EXIT
2022-05-04,TITAN,EXIT
2022-05-04,TRIDENT,EXIT
2022-05-04,VOLTAS,EXIT
2022-05-05,ANGELONE,EXIT
2022-05-05,BATAINDIA,EXIT
2022-05-05,CGPOWER,EXIT
2022-05-05,GMDCLTD,HOLD
2022-05-05,HOMEFIRST,HOLD
2022-05-05,LINDEINDIA,EXIT
2022-05-05,TATACONSUM,EXIT
2022-05-05,TATAELXSI,HOLD
2022-05-05,TRITURBINE,EXIT
2022-05-05,USHAMART,EXIT
2022-05-06,ABB,HOLD
2022-05-06,CHOLAFIN,EXIT
2022-05-06,CIPLA,EXIT
2022-05-06,DEEPAKFERT,EXIT
2022-05-06,FEDERALBNK,EXIT
2022-05-06,FLUOROCHEM,EXIT
2022-05-06,IIFL,EXIT
2022-05-06,KIMS,EXIT
2022-05-06,OBEROIRLTY,EXIT
2022-05-06,RHIM,EXIT
2022-05-06,SJVN,HOLD
2022-05-06,SRF,EXIT
2022-05-06,SCHNEIDER,EXIT
2022-05-06,TATAELXSI,EXIT
2022-05-06,TIMKEN,EXIT
2022-05-06,YESBANK,EXIT
2022-05-09,APLAPOLLO,EXIT
2022-05-09,ABFRL,EXIT
2022-05-09,CHAMBLFERT,EXIT
2022-05-09,DCMSHRIRAM,EXIT
2022-05-09,GMDCLTD,EXIT
2022-05-09,JSWSTEEL,EXIT
2022-05-09,LINDEINDIA,HOLD
2022-05-09,MINDACORP,EXIT
2022-05-09,NMDC,EXIT
2022-05-09,PGEL,EXIT
2022-05-09,PRESTIGE,EXIT
2022-05-09,SBIN,EXIT
2022-05-09,TITAGARH,EXIT
2022-05-09,TRENT,EXIT
2022-05-10,ADANIGREEN,EXIT
2022-05-10,ADANIPORTS,EXIT
2022-05-10,BANKBARODA,EXIT
2022-05-10,CGCL,EXIT
2022-05-10,CLEAN,EXIT
2022-05-10,COALINDIA,EXIT
2022-05-10,EIHOTEL,EXIT
2022-05-10,JINDALSTEL,EXIT
2022-05-10,MAZDOCK,EXIT
2022-05-10,NAVA,EXIT
2022-05-10,SJVN,EXIT
2022-05-10,SARDAEN,EXIT
2022-05-10,SWANCORP,EXIT
2022-05-10,VEDL,EXIT
2022-05-10,WELCORP,EXIT
2022-05-11,AMBER,EXIT
2022-05-11,BAJAJ-AUTO,REDUCE
2022-05-11,BLUESTARCO,REDUCE
2022-05-11,HOMEFIRST,EXIT
2022-05-11,KEI,EXIT
2022-05-11,LINDEINDIA,EXIT
2022-05-11,NHPC,EXIT
2022-05-11,NLCINDIA,EXIT
2022-05-11,TATAINVEST,EXIT
2022-05-11,TIINDIA,EXIT
2022-05-12,360ONE,EXIT
2022-05-12,ADANIPOWER,EXIT
2022-05-12,BAJAJ-AUTO,EXIT
2022-05-12,CHENNPETRO,EXIT
2022-05-12,CREDITACC,EXIT
2022-05-12,CUMMINSIND,EXIT
2022-05-12,INDHOTEL,EXIT
2022-05-12,JWL,EXIT
2022-05-12,MRPL,EXIT
2022-05-12,RELIANCE,EXIT
2022-05-12,TATACHEM,EXIT
2022-05-12,THERMAX,EXIT
2022-05-13,BAJAJ-AUTO,REDUCE
2022-05-13,BHARTIARTL,EXIT
2022-05-13,ETERNAL,EXIT
2022-05-13,HOMEFIRST,HOLD
2022-05-13,NHPC,HOLD
2022-05-13,TITAGARH,HOLD
2022-05-16,ADANIPOWER,HOLD
2022-05-16,BAJAJ-AUTO,HOLD
2022-05-16,CHENNPETRO,HOLD
2022-05-16,COLPAL,HOLD
2022-05-16,CREDITACC,HOLD
2022-05-16,EICHERMOT,REDUCE
2022-05-16,JWL,HOLD
2022-05-16,TATAELXSI,HOLD
2022-05-16,TIINDIA,HOLD
2022-05-17,CRAFTSMAN,HOLD
2022-05-17,M&M,HOLD
2022-05-17,MRPL,HOLD
2022-05-17,NAVA,HOLD
2022-05-17,TVSMOTOR,HOLD
2022-05-17,TATAINVEST,HOLD
2022-05-17,WELCORP,HOLD
2022-05-18,KEI,HOLD
2022-05-18,M&MFIN,HOLD
2022-05-18,MAZDOCK,HOLD
2022-05-18,NLCINDIA,HOLD
2022-05-18,TATACHEM,HOLD
2022-05-18,THERMAX,HOLD
2022-05-18,TIINDIA,EXIT
2022-05-19,CRAFTSMAN,EXIT
2022-05-19,M&MFIN,EXIT
2022-05-19,PATANJALI,HOLD
2022-05-19,YESBANK,HOLD
2022-05-20,GODFRYPHLP,HOLD
2022-05-20,RHIM,HOLD
2022-05-20,RELIANCE,REDUCE
2022-05-20,SIEMENS,HOLD
2022-05-23,ASIANPAINT,REDUCE
2022-05-23,BDL,HOLD
2022-05-23,CRAFTSMAN,HOLD
2022-05-23,ELECON,HOLD
2022-05-23,GAIL,REDUCE
2022-05-23,HINDUNILVR,REDUCE
2022-05-23,IOC,REDUCE
2022-05-23,MARUTI,REDUCE
2022-05-23,NH,EXIT
2022-05-23,OIL,REDUCE
2022-05-23,RHIM,EXIT
2022-05-23,RELIANCE,HOLD
2022-05-23,SWANCORP,HOLD
2022-05-24,ASIANPAINT,EXIT
2022-05-24,HINDUNILVR,EXIT
2022-05-24,KOTAKBANK,REDUCE
2022-05-24,MARUTI,HOLD
2022-05-24,PATANJALI,EXIT
2022-05-24,SPLPETRO,EXIT
2022-05-25,ATGL,EXIT
2022-05-25,BDL,EXIT
2022-05-25,BLUESTARCO,EXIT
2022-05-25,CRAFTSMAN,EXIT
2022-05-25,GRSE,EXIT
2022-05-25,IOC,EXIT
2022-05-25,MAZDOCK,EXIT
2022-05-25,NLCINDIA,EXIT
2022-05-25,NAVA,EXIT
2022-05-25,SOLARINDS,EXIT
2022-05-25,TATACHEM,EXIT
2022-05-25,WELCORP,EXIT
2022-05-25,YESBANK,EXIT
2022-05-26,UPL,EXIT
2022-05-27,ATGL,HOLD
2022-05-27,BDL,HOLD
2022-05-27,CHENNPETRO,EXIT
2022-05-27,DEEPAKFERT,HOLD
2022-05-27,GAIL,EXIT
2022-05-27,MAZDOCK,HOLD
2022-05-27,NLCINDIA,HOLD
2022-05-27,ZFCVINDIA,HOLD
2022-05-30,COALINDIA,REDUCE
2022-05-30,ICICIBANK,REDUCE
2022-05-30,INDIANB,HOLD
2022-05-30,MRPL,EXIT
2022-05-31,COALINDIA,HOLD
2022-05-31,CRAFTSMAN,HOLD
2022-05-31,GODFRYPHLP,EXIT
2022-05-31,KOTAKBANK,EXIT
2022-05-31,M&MFIN,HOLD
2022-05-31,MAXHEALTH,REDUCE
2022-05-31,MAZDOCK,EXIT
2022-05-31,NLCINDIA,EXIT
2022-05-31,OIL,HOLD
2022-05-31,PGEL,HOLD
2022-05-31,SBILIFE,REDUCE
2022-05-31,SUNPHARMA,REDUCE
2022-05-31,TIMKEN,HOLD
2022-05-31,WELCORP,HOLD
2022-05-31,ZFCVINDIA,EXIT
2022-06-01,POWERINDIA,HOLD
2022-06-01,INDHOTEL,HOLD
2022-06-01,MRPL,HOLD
2022-06-01,MAXHEALTH,EXIT
2022-06-01,NAVA,HOLD
2022-06-01,SWANCORP,EXIT
2022-06-01,TITAGARH,EXIT
2022-06-02,APLAPOLLO,HOLD
2022-06-02,CGPOWER,HOLD
2022-06-02,ELGIEQUIP,HOLD
2022-06-02,GMRAIRPORT,HOLD
2022-06-02,MAXHEALTH,REDUCE
2022-06-02,NLCINDIA,HOLD
2022-06-02,SBILIFE,EXIT
2022-06-03,ADANIPOWER,EXIT
2022-06-03,CGCL,HOLD
2022-06-03,GMRAIRPORT,EXIT
2022-06-03,GODFRYPHLP,HOLD
2022-06-03,FLUOROCHEM,HOLD
2022-06-03,MAXHEALTH,EXIT
2022-06-03,MAZDOCK,HOLD
2022-06-06,CHALET,REDUCE
2022-06-06,CHENNPETRO,HOLD
2022-06-06,MAZDOCK,EXIT
2022-06-06,NLCINDIA,EXIT
2022-06-07,ADANIPOWER,HOLD
2022-06-07,COLPAL,EXIT
2022-06-07,ICICIBANK,EXIT
2022-06-07,IIFL,HOLD
2022-06-07,ZFCVINDIA,HOLD
2022-06-08,AIAENG,HOLD
2022-06-08,ADANIPOWER,EXIT
2022-06-08,CGPOWER,EXIT
2022-06-08,CHALET,HOLD
2022-06-08,GALLANTT,HOLD
2022-06-08,IIFL,EXIT
2022-06-08,POLYCAB,EXIT
2022-06-08,SJVN,HOLD
2022-06-08,ZFCVINDIA,EXIT
2022-06-09,AUBANK,EXIT
2022-06-09,ASHOKLEY,HOLD
2022-06-09,CARTRADE,EXIT
2022-06-09,SBILIFE,REDUCE
2022-06-10,BAYERCROP,HOLD
2022-06-10,INDHOTEL,EXIT
2022-06-10,NUVOCO,EXIT
2022-06-10,ONGC,REDUCE
2022-06-10,TITAGARH,HOLD
2022-06-13,APLAPOLLO,EXIT
2022-06-13,APTUS,EXIT
2022-06-13,GODFRYPHLP,EXIT
2022-06-13,INDIANB,EXIT
2022-06-13,SBILIFE,EXIT
2022-06-13,SJVN,EXIT
2022-06-13,SUNPHARMA,EXIT
2022-06-14,CHENNPETRO,EXIT
2022-06-14,DEVYANI,EXIT
2022-06-14,FLUOROCHEM,EXIT
2022-06-14,POWERINDIA,EXIT
2022-06-14,MRPL,EXIT
2022-06-14,ONGC,EXIT
2022-06-15,BAYERCROP,EXIT
2022-06-15,CRISIL,EXIT
2022-06-15,HOMEFIRST,EXIT
2022-06-16,CRAFTSMAN,EXIT
2022-06-16,DEEPAKFERT,EXIT
2022-06-16,JWL,EXIT
2022-06-16,M&MFIN,EXIT
2022-06-16,NHPC,EXIT
2022-06-16,NAVA,EXIT
2022-06-16,TATAINVEST,EXIT
2022-06-16,WELCORP,EXIT
2022-06-17,ATGL,EXIT
2022-06-17,BLUEDART,EXIT
2022-06-17,EICHERMOT,EXIT
2022-06-17,GALLANTT,EXIT
2022-06-17,OIL,EXIT
2022-06-17,PAGEIND,EXIT
2022-06-20,APARINDS,HOLD
2022-06-20,BANDHANBNK,EXIT
2022-06-20,BDL,EXIT
2022-06-20,CREDITACC,EXIT
2022-06-20,EIDPARRY,EXIT
2022-06-20,EICHERMOT,REDUCE
2022-06-20,GESHIP,EXIT
2022-06-20,NTPC,EXIT
2022-06-20,POWERGRID,EXIT
2022-06-20,SIEMENS,EXIT
2022-06-20,TATAELXSI,EXIT
2022-06-20,TITAGARH,EXIT
2022-06-22,LEMONTREE,EXIT
2022-06-22,RELIANCE,EXIT
2022-06-22,SUMICHEM,EXIT
2022-06-23,BLUEDART,HOLD
2022-06-23,EICHERMOT,HOLD
2022-06-24,CGPOWER,HOLD
2022-06-24,NAVA,HOLD
2022-06-24,TECHNOE,HOLD
2022-06-27,EIDPARRY,HOLD
2022-06-27,FLUOROCHEM,HOLD
2022-06-27,M&MFIN,HOLD
2022-06-27,PATANJALI,HOLD
2022-06-27,SIEMENS,HOLD
2022-06-27,WELCORP,HOLD
2022-06-28,AWL,REDUCE
2022-06-28,CREDITACC,HOLD
2022-06-28,SPLPETRO,HOLD
2022-06-28,TATAELXSI,HOLD
2022-06-29,BANKBARODA,HOLD
2022-06-29,CHENNPETRO,HOLD
2022-06-29,GESHIP,HOLD
2022-06-29,TIINDIA,HOLD
2022-06-30,ATGL,HOLD
2022-06-30,BANKBARODA,EXIT
2022-06-30,CGCL,REDUCE
2022-06-30,CHENNPETRO,EXIT
2022-06-30,CRAFTSMAN,HOLD
2022-06-30,CUMMINSIND,HOLD
2022-06-30,HEROMOTOCO,HOLD
2022-07-01,COALINDIA,REDUCE
2022-07-01,ELGIEQUIP,EXIT
2022-07-01,GALLANTT,HOLD
2022-07-01,VIJAYA,EXIT
2022-07-04,AMBUJACEM,HOLD
2022-07-04,ASAHIINDIA,HOLD
2022-07-04,BAYERCROP,HOLD
2022-07-04,CGCL,HOLD
2022-07-04,DEVYANI,HOLD
2022-07-04,GALLANTT,EXIT
2022-07-04,HINDUNILVR,REDUCE
2022-07-04,INDHOTEL,HOLD
2022-07-04,JWL,HOLD
2022-07-05,AMBUJACEM,EXIT
2022-07-05,IIFL,HOLD
2022-07-05,LEMONTREE,HOLD
2022-07-05,LINDEINDIA,HOLD
2022-07-05,SUMICHEM,HOLD
2022-07-05,TITAGARH,HOLD
2022-07-06,ELGIEQUIP,HOLD
2022-07-06,NAVA,EXIT
2022-07-06,NESTLEIND,REDUCE
2022-07-06,PAGEIND,HOLD
2022-07-06,SBIN,REDUCE
2022-07-06,TRENT,REDUCE
2022-07-07,COALINDIA,HOLD
2022-07-07,COLPAL,HOLD
2022-07-07,HSCL,HOLD
2022-07-07,POWERINDIA,HOLD
2022-07-07,ICICIBANK,REDUCE
2022-07-07,PATANJALI,EXIT
2022-07-07,PETRONET,HOLD
2022-07-08,DEEPAKFERT,HOLD
2022-07-08,POWERINDIA,EXIT
2022-07-08,INDIANB,HOLD
2022-07-08,NAVA,HOLD
2022-07-08,SBILIFE,REDUCE
2022-07-08,SBIN,REDUCE
2022-07-08,TATACONSUM,REDUCE
2022-07-08,TRENT,REDUCE
2022-07-11,AMBUJACEM,HOLD
2022-07-11,BANKBARODA,HOLD
2022-07-11,NHPC,HOLD
2022-07-12,POWERINDIA,HOLD
2022-07-13,CIPLA,REDUCE
2022-07-13,HINDUNILVR,REDUCE
2022-07-13,HOMEFIRST,HOLD
2022-07-13,SUNPHARMA,REDUCE
2022-07-14,CIPLA,HOLD
2022-07-14,ICICIBANK,REDUCE
2022-07-14,SUNPHARMA,HOLD
2022-07-15,KEC,REDUCE
