,equity,benchmark,exposure
2021-11-10,1110083.4982974702,1279346.7996940885,0.3419574001897233
2021-11-11,1106677.060744137,1270279.8948065164,0.33993189419235553
2021-11-12,1112933.511498273,1284119.3209190897,0.34364252340398
2021-11-15,1114903.351696916,1285240.2878710104,0.3448021928408966
2021-11-16,1112721.175724016,1279701.2976444159,0.34351727354262857
2021-11-17,1116894.7720167548,1273894.3410970583,0.3459704087367722
2021-11-18,1111335.348916209,1261332.524309552,0.3426986445283764
2021-11-22,1104241.7602652116,1234473.9919326762,0.3384761765840932
2021-11-23,1104587.2696752213,1245280.061832685,0.16528323781002618
2021-11-24,1102980.8457408627,1240227.339116973,0.16406752405545805
2021-11-25,1103809.9617115718,1248807.8959991236,0.14755714732541447
2021-11-26,1099054.5254516401,1212260.0749581247,0.14386876102859944
2021-11-29,1099638.4911580693,1208076.9347486312,0.14432341161402554
2021-11-30,1101674.956115183,1207409.23254655,0.14590514439028412
2021-12-01,1102370.0671174298,1218648.1215834594,0.1464437028551824
2021-12-02,1105710.0870397014,1234247.319310487,0.149022041490834
2021-12-03,1103321.233177009,1224549.8202033725,0.1471795481877758
2021-12-06,1099169.3085963211,1204936.440304485,0.1439581643944871
2021-12-07,1101355.3651641852,1222752.9406063796,0.11943606847433606
2021-12-08,1103450.281750998,1242432.2455328146,0.12110783204756667
2021-12-09,1103350.3235106794,1246829.6622054714,0.1210282086381506
2021-12-10,1103547.1779486565,1249170.604392442,0.12118500256725818
2021-12-13,1103665.8044447275,1241690.407860195,0.12127946118273789
2021-12-14,1103969.5861654105,1239959.4532907496,0.12152126063140616
2021-12-15,1102761.5050171004,1232528.6804055283,0.12055888245680177
2021-12-16,1103243.7898266017,1231156.3290079054,0.12094333156565056
2021-12-17,1102790.118303645,1209453.4718622887,0.12058170067060117
2021-12-20,1100789.7215366664,1178753.8205726815,0.10405160370079206
2021-12-21,1102432.6013838784,1191999.7604482514,0.1053867742704706
2021-12-22,1103145.0587188543,1206700.3976349737,0.10596455300373875
2021-12-23,1104526.9184591644,1215907.4435151706,0.10708306951064077
2021-12-24,1104520.9577428082,1208765.1630581904,0.10707825074779606
2021-12-27,1105462.7453321319,1213941.5253860054,0.09895815142556037
2021-12-28,1106657.440273979,1225501.8291176597,0.09993087351616334
2021-12-29,1106569.3067418628,1225135.0959973847,0.09405509976937199
2021-12-30,1107165.9135766828,1223375.2438883916,0.09454327675605481
2021-12-31,1107501.0965170427,1236081.3068900185,0.09481731138032756
2022-01-03,1108199.5557152652,1253258.9220348406,0.09538781618848921
2022-01-04,1109005.62047266,1262667.848219175,0.0960453205212172
2022-01-05,1107882.6478050442,1269068.2910035357,0.0951290534420013
2022-01-06,1106324.4887527802,1260306.299430187,0.09385462367854241
2022-01-07,1107040.999143666,1265124.1390807184,0.09444110835100676
2022-01-10,1107459.1057769135,1277240.8210668375,0.09478299021140214
2022-01-11,1107915.978180318,1280125.7453492468,0.09515627544151854
2022-01-12,1108226.1327973644,1291447.060794225,0.09540951027380769
2022-01-13,1107865.8710501236,1295827.9760863602,0.09511535070189371
2022-01-14,1108209.0698399,1296598.7112985274,0.09539558240634192
2022-01-17,1108893.1775509564,1300790.0619510121,0.09595365857640031
2022-01-18,1106876.426773746,1283632.972913668,0.09430646823283655
2022-01-19,1105609.7463372583,1275340.9084597586,0.09326882879275047
2022-01-20,1105505.2353414537,1266158.5744030746,0.09318310927320368
2022-01-21,1103920.386769244,1251297.1896217102,0.09188123327585034
2022-01-24,1100830.4748257413,1212659.8108394428,0.08933224222991826
2022-01-25,1100716.3619646134,1222563.3759667294,0.05563706979692966
2022-01-27,1099606.5158990743,1209993.3487362317,0.05295083443805908
2022-01-28,1099463.4338421898,1213583.0027087217,0.0470767025473338
2022-01-31,1100543.452414616,1229919.932886873,0.04801185404643048
2022-02-01,1100996.0188572505,1245972.475858279,0.04840317052829351
2022-02-02,1101302.5618592915,1260574.1852564109,0.04866804356041138
2022-02-03,1100360.048746047,1247596.292196143,0.047853180420828485
2022-02-04,1100180.5098946774,1243437.8638101623,0.04769779924039047
2022-02-07,1099835.1474722428,1225728.501739849,0.04739876406616459
2022-02-08,1099489.409759575,1224611.6400094242,0.04709921577631948
2022-02-09,1099590.3012227577,1237742.1507158822,0.04146734670991114
2022-02-10,1100151.3521331344,1245642.7702260036,0.04195617546671034
2022-02-11,1099217.9139516507,1227434.7444857818,0.04114262005244398
2022-02-14,1098283.2617089837,1186971.7495560525,0.038799295381098754
2022-02-15,1098978.8541539533,1220366.679993879,0.033867185439921135
2022-02-16,1098776.8723692873,1219076.7550043252,0.03368958684368533
2022-02-17,1098693.3949904486,1217605.3953235731,0.03361616776170787
2022-02-18,1098560.4463123456,1212548.5673863655,0.03349921520487102
2022-02-21,1098497.3134844396,1203184.8791330222,0.033443668480296854
2022-02-22,1098300.9735071843,1194278.8023346313,0.03327088009831027
2022-02-23,1098269.646303106,1195754.267236879,0.03324330497545277
2022-02-24,1096906.358096406,1135480.0368310811,0.032041773056755256
2022-02-25,1097702.633804419,1169414.92463739,0.02624868772891825
2022-02-28,1098779.965316949,1179351.4120311807,0.0272034311781895
2022-03-02,1098714.8053648206,1170436.9638007202,0.02714573888393316
2022-03-03,1099259.400663547,1165174.0698433407,0.027627710524685052
2022-03-04,1099029.3116893198,1145160.9540631347,0.02742413802641518
2022-03-07,1098835.9862734787,1118050.9567460178,0.02725302638163675
2022-03-08,1099184.4869680007,1129796.7198958271,0.027561439573343248
2022-03-09,1099169.9665706402,1152286.6526450545,0.027548593339607467
2022-03-10,1099308.3006458357,1169546.7746924846,0.027670964075763853
2022-03-11,1099821.4679545553,1173515.6384388148,0.02812464450399101
2022-03-14,1100108.5692864386,1184845.083832245,0.02837828011485499
2022-03-15,1099659.9267546614,1171759.8915513172,0.027981874992022506
2022-03-16,1099832.9774575313,1193681.2108761324,0.028134814959438016
2022-03-17,1100126.4370216609,1213455.2578751228,0.028394060737011475
2022-03-21,1099670.629685606,1203617.6177753836,0.027991335500094812
2022-03-22,1100075.5499390697,1213648.9277362688,0.028349116376889916
2022-03-23,1099996.2833521143,1211266.852839803,0.028279098459172657
2022-03-24,1100100.0183581596,1211612.9793580608,0.028370727830969517
